above,current,suggested,delta
num_logins,1.580454649,0.10798077148000002,1.47247387752
act_per_day,0.395971513,-0.01104921008,0.40702072308
Crossword paticipation,-0.215294086,-0.34554700796000004,0.13025292196000005
Surveys,0.625316731,-0.06734180196,0.6926585329599999
Fluency Drills paticipation,0.390900267,-0.10844329980000002,0.4993435668
