below,current,suggested,delta
avg_time_test,-0.509555194,-0.29639294808,0.21316224592000005
avg_due,-4.956575821,0.24198599152,5.19856181252
num_logins,-1.031827031,0.10798077148000002,1.13980780248
act_per_day,-1.209133049,-0.01104921008,1.1980838389200001
Procedures Quiz,-0.530802714,0.3244625044400001,0.85526521844
Surveys,-0.81772188,-0.06734180196,0.7503800780400001
num_online_meetings,-1.081976615,-0.12050249344000004,0.96147412156
Fluency Drills paticipation,-0.996165196,-0.10844329980000002,0.8877218962
