below,current,suggested,delta
CyberRat Assignments,-0.383028817,-0.19577028407999994,0.18725853292000008
 ReviewedActivities,-0.650268376,-0.34887414463999994,0.30139423136000004
avg_due,0.114359662,0.24198599152,0.12762632952
 StudyingSupplementalMaterialActivities,-0.821506238,0.13641722396,0.95792346196
days_no_activities,-0.676399992,-0.17239862616000004,0.50400136584
Fluency Drills paticipation,-0.562707239,-0.10844329980000002,0.45426393919999997
 TotalStudyGuideMaterials,0.128317953,0.38462413440000004,0.25630618140000005
