below,current,suggested,delta
CyberRat Assignments,-0.556416347,-0.19577028407999994,0.36064606292
 ReviewedActivities,-1.269571591,-0.34887414463999994,0.9206974463600002
avg_due,-1.863159958,0.24198599152,2.10514594952
num_logins,-0.20549303,0.10798077148000002,0.31347380148000004
 StudyingSupplementalMaterialActivities,-0.860829861,0.13641722396,0.99724708496
Procedures Quiz,-0.530802714,0.3244625044400001,0.85526521844
 TotalStudyGuideMaterials,-0.566852114,0.38462413440000004,0.9514762484000001
