below,current,suggested,delta
avg_time_test,-0.812569583,-0.29639294808,0.5161766349200001
avg_due,-0.120550876,0.24198599152,0.36253686752000003
num_logins,-1.911472903,0.10798077148000002,2.01945367448
 StudyingSupplementalMaterialActivities,-0.310299136,0.13641722396,0.44671635996
act_per_day,-2.286242638,-0.01104921008,2.27519342792
Procedures Quiz,-0.530802714,0.3244625044400001,0.85526521844
Surveys,-0.336709009,-0.06734180196,0.26936720704
 TotalStudyGuideMaterials,-0.022805975,0.38462413440000004,0.4074301094
