above,current,suggested,delta
avg_due,0.466725469,0.24198599152,0.22473947748
 StudyingSupplementalMaterialActivities,0.790762315,0.13641722396,0.65434509104
days_no_activities,0.121070524,-0.17239862616000004,0.29346915016
Fluency Drills paticipation,2.211423686,-0.10844329980000002,2.3198669858
 TotalStudyGuideMaterials,1.790681157,0.38462413440000004,1.4060570226
