"ID","num_logins","days_no_activities","act_per_day","num_online_meetings","due_1A","due_1B","due_2_1A","due_2_1B","due_2_2A","due_2_2B","due_3A","due_3B","due_4A","due_4B","due_5A","due_5B","due_6A","due_6B","due_7A","due_7B","avg_due","Time Test 1A","Time Test 1B","Time Test 2 Part 1A","Time Test 2 Part 1B","Time Test 2 Part 2A","Time Test 2 Part 2B","Time Test 3A","Time Test 3B","Time Test 4A","Time Test 4B","Time Test 5A","Time Test 5B","Time Test 6A","Time Test 6B","Time Test 7A","Time Test 7B","avg_time_test"
"64","38","2","24.214284896850586","5","3","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","3.0","82.95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.95"
"65","24","4","12.785714149475098","3","2","1","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","1.5","26.95","20.35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.65"
"66","10","12","2.2142856121063232","5","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","22","5","11.214285850524902","4","4","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","4.0","40.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.6"
"68","16","5","8.857142448425293","3","2","2","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","2.0","17.833333333333332","17.433333333333334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.633333333333333"
"69","21","3","10.928571701049805","3","4","4","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","4.0","12.033333333333333","8.483333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.258333333333333"
"70","18","4","9.285714149475098","0","2","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","2.0","16.366666666666667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.366666666666667"
"71","40","1","18.571428298950195","0","1","1","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","1.0","29.5","19.216666666666665","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.358333333333334"
"72","22","4","11.357142448425293","0","1","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","1.0","25.533333333333335","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.533333333333335"
"73","24","2","14.785714149475098","4","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","17","6","11.214285850524902","5","1","1","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","1.0","36.666666666666664","20.016666666666666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.341666666666665"
"75","17","6","14.071428298950195","0","2","2","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","2.0","45.75","25.766666666666666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.75833333333333"
"76","23","3","12.5","3","4","4","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","4.0","10.866666666666667","6.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.833333333333334"
"77","10","10","3.0714285373687744","3","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","21","5","11.785714149475098","0","1","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","1.0","27.416666666666668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.416666666666668"
"79","24","3","14.928571701049805","4","2","2","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","2.0","19.233333333333334","17.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.241666666666667"
"80","20","8","14.357142448425293","0","1","1","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","1.0","26.766666666666666","53.18333333333333","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.974999999999994"
